fromNode	toNode	weight	direction	fromAltName	toAltName
DDX58	SPATS2L	0.05501126667978	undirected	DDX58	NA
DDX58	TRIM22	0.0798659692432168	undirected	DDX58	TRIM22
DDX58	USP18	0.067159323626534	undirected	DDX58	USP18
DDX58	XAF1	0.0704095997171358	undirected	DDX58	XAF1
DDX58	ZCCHC2	0.0422802921658648	undirected	DDX58	ZCCHC2
DDX60L	EIF2AK2	0.0424633581724064	undirected	DDX60L	EIF2AK2
DDX60L	HERC5	0.0638066093121984	undirected	DDX60L	HERC5
DDX60L	IFI44	0.0592679985194038	undirected	DDX60L	IFI44
DDX60L	IFIT1	0.0678850620015388	undirected	DDX60L	IFIT1
DDX60L	IFIT2	0.0565088023286553	undirected	DDX60L	IFIT2
DDX60L	IFIT5	0.063927552138181	undirected	DDX60L	IFIT5
DDX60L	ISG15	0.0528805100183785	undirected	DDX60L	ISG15
DDX60L	MX1	0.0508387556205631	undirected	DDX60L	MX1
DDX60L	OAS1	0.020522932666814	undirected	DDX60L	OAS1
DDX60L	OAS3	0.0490971652398282	undirected	DDX60L	OAS3
DDX60L	PLSCR1	0.053156065543513	undirected	DDX60L	PLSCR1
DDX60L	RSAD2	0.0739973477734849	undirected	DDX60L	RSAD2
DDX60L	SAMD9	0.0319983706025229	undirected	DDX60L	SAMD9
DDX60L	SERPING1	0.0255275574106597	undirected	DDX60L	SERPING1
DDX60L	SIGLEC1	0.0388312925744312	undirected	DDX60L	SIGLEC1
DDX60L	SPATS2L	0.0213629068206583	undirected	DDX60L	NA
DDX60L	TNFSF10	0.0335213910761142	undirected	DDX60L	TNFSF10
DDX60L	TRIM22	0.045417641309041	undirected	DDX60L	TRIM22
DDX60L	USP18	0.0257767610790369	undirected	DDX60L	USP18
DDX60L	XAF1	0.028627980274334	undirected	DDX60L	XAF1
EIF2AK2	ETV7	0.024464918338378	undirected	EIF2AK2	ETV7
EIF2AK2	GBP1	0.0344823846590714	undirected	EIF2AK2	GBP1
EIF2AK2	HERC5	0.119075890648281	undirected	EIF2AK2	HERC5
EIF2AK2	IFI27	0.0301868577251718	undirected	EIF2AK2	IFI27
EIF2AK2	IFI44	0.0935054102564495	undirected	EIF2AK2	IFI44
EIF2AK2	IFIT1	0.133080668931119	undirected	EIF2AK2	IFIT1
EIF2AK2	IFIT2	0.0680195983764091	undirected	EIF2AK2	IFIT2
EIF2AK2	IFIT5	0.0708826463452573	undirected	EIF2AK2	IFIT5
EIF2AK2	IRF7	0.0853026878176931	undirected	EIF2AK2	IRF7
EIF2AK2	ISG15	0.133764699045395	undirected	EIF2AK2	ISG15
EIF2AK2	LAP3	0.0403731527519813	undirected	EIF2AK2	LAP3
EIF2AK2	MX1	0.135489269480364	undirected	EIF2AK2	MX1
EIF2AK2	OAS1	0.0804093002649832	undirected	EIF2AK2	OAS1
EIF2AK2	OAS3	0.152967602484776	undirected	EIF2AK2	OAS3
EIF2AK2	REC8	0.0297272776787966	undirected	EIF2AK2	REC8
EIF2AK2	RSAD2	0.15827469436828	undirected	EIF2AK2	RSAD2
EIF2AK2	RTP4	0.0327812537704483	undirected	EIF2AK2	RTP4
EIF2AK2	SCO2	0.0397775503131831	undirected	EIF2AK2	SCO2
EIF2AK2	SERPING1	0.0636127861311909	undirected	EIF2AK2	SERPING1
EIF2AK2	SIGLEC1	0.0935002593383244	undirected	EIF2AK2	SIGLEC1
EIF2AK2	SPATS2L	0.079203228271799	undirected	EIF2AK2	NA
EIF2AK2	STAT2	0.0380072373628251	undirected	EIF2AK2	STAT2
EIF2AK2	TMEM123	0.0264904680024827	undirected	EIF2AK2	TMEM123
EIF2AK2	TRIM22	0.0667294707464831	undirected	EIF2AK2	TRIM22
EIF2AK2	USP18	0.0980527570474455	undirected	EIF2AK2	USP18
EIF2AK2	XAF1	0.10379339371486	undirected	EIF2AK2	XAF1
EIF2AK2	ZCCHC2	0.05101914775493	undirected	EIF2AK2	ZCCHC2
ETV7	GBP1	0.0622263294199303	undirected	ETV7	GBP1
ETV7	HERC5	0.0314691643521728	undirected	ETV7	HERC5
ETV7	IFI44	0.0231388590450483	undirected	ETV7	IFI44
ETV7	IFIT1	0.0368784363425749	undirected	ETV7	IFIT1
ETV7	IRF7	0.0766276979209771	undirected	ETV7	IRF7
ETV7	ISG15	0.043932450203009	undirected	ETV7	ISG15
ETV7	LAP3	0.0440048111787659	undirected	ETV7	LAP3
ETV7	MX1	0.0493207247090031	undirected	ETV7	MX1
ETV7	OAS1	0.0623480661738128	undirected	ETV7	OAS1
ETV7	OAS3	0.0721139797325353	undirected	ETV7	OAS3
ETV7	REC8	0.030119623434948	undirected	ETV7	REC8
ETV7	RSAD2	0.0478781498029422	undirected	ETV7	RSAD2
ETV7	SCO2	0.0365639196232139	undirected	ETV7	SCO2
ETV7	SERPING1	0.0623718451996439	undirected	ETV7	SERPING1
ETV7	SIGLEC1	0.0348793667821535	undirected	ETV7	SIGLEC1
ETV7	SPATS2L	0.0547659804947034	undirected	ETV7	NA
ETV7	STAT2	0.0278096211395992	undirected	ETV7	STAT2
ETV7	TRIM22	0.0220535941001642	undirected	ETV7	TRIM22
ETV7	USP18	0.0587035763365346	undirected	ETV7	USP18
ETV7	XAF1	0.0474159657118491	undirected	ETV7	XAF1
ETV7	ZCCHC2	0.0223083905029257	undirected	ETV7	ZCCHC2
FANCA	IFIT1	0.0203932660231732	undirected	FANCA	IFIT1
FANCA	RSAD2	0.0223313131201057	undirected	FANCA	RSAD2
FAP	HERC5	0.0349306518203577	undirected	FAP	HERC5
FAP	IFI44	0.0303514130714063	undirected	FAP	IFI44
FAP	IFIT1	0.0346565657611394	undirected	FAP	IFIT1
FAP	IFIT5	0.021732911182714	undirected	FAP	IFIT5
FAP	ISG15	0.0317323437357491	undirected	FAP	ISG15
FAP	MX1	0.0288918838757211	undirected	FAP	MX1
FAP	OAS3	0.0307255606569697	undirected	FAP	OAS3
FAP	RSAD2	0.0394270741426997	undirected	FAP	RSAD2
FAP	SIGLEC1	0.0238927060409411	undirected	FAP	SIGLEC1
GBP1	HERC5	0.107183011268099	undirected	GBP1	HERC5
GBP1	IFI44	0.0870682484989835	undirected	GBP1	IFI44
GBP1	IFIT1	0.115019629993487	undirected	GBP1	IFIT1
GBP1	IFIT2	0.0341973455942549	undirected	GBP1	IFIT2
GBP1	IFIT5	0.0569449994476408	undirected	GBP1	IFIT5
GBP1	IRF7	0.0552778639737495	undirected	GBP1	IRF7
GBP1	ISG15	0.103268141932956	undirected	GBP1	ISG15
GBP1	LAP3	0.0781396347426452	undirected	GBP1	LAP3
GBP1	MX1	0.108816366149221	undirected	GBP1	MX1
GBP1	OAS1	0.0707505719629556	undirected	GBP1	OAS1
GBP1	OAS3	0.122599600210434	undirected	GBP1	OAS3
GBP1	REC8	0.0256218466273148	undirected	GBP1	REC8
GBP1	RSAD2	0.124785716056093	undirected	GBP1	RSAD2
GBP1	RTP4	0.0429209770034028	undirected	GBP1	RTP4
GBP1	SCO2	0.0353744713090063	undirected	GBP1	SCO2
GBP1	SERPING1	0.0813616575933874	undirected	GBP1	SERPING1
GBP1	SIGLEC1	0.0671656661004612	undirected	GBP1	SIGLEC1
GBP1	SPATS2L	0.0762119505737097	undirected	GBP1	NA
GBP1	TRIM22	0.0512834851431441	undirected	GBP1	TRIM22
GBP1	USP18	0.0773518169784538	undirected	GBP1	USP18
GBP1	XAF1	0.0761934845297018	undirected	GBP1	XAF1
GBP1	ZCCHC2	0.0307686365920539	undirected	GBP1	ZCCHC2
HERC5	IFI27	0.108982797436109	undirected	HERC5	IFI27
HERC5	IFI44	0.32985412199211	undirected	HERC5	IFI44
HERC5	IFIT1	0.347447597944246	undirected	HERC5	IFIT1
HERC5	IFIT2	0.198027763177772	undirected	HERC5	IFIT2
