"","MEblack","MEblue","MEbrown","MEcyan","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEsalmon","MEtan","MEturquoise","MEyellow"
"GSM518972",0.0417960576581354,0.101812340477534,-0.114094438458005,0.0103270809102675,0.115959326498762,0.00496464109631423,-0.0953929316023217,0.0466609961955154,0.0106771138919225,0.00120686196079263,-0.0155424441285542,-0.110240257530295,-0.0535387559668624,0.107173873470621,-0.0261942762351722,0.0648901659343863,-0.0285223368416901,-0.0878893519719504
"GSM518974",-0.0442778736673245,0.0643866905259624,-0.0352317042978213,-0.00486492755212407,0.0924515072236914,0.0151502054321498,-0.0236559267699637,0.0222860722382829,0.0787170950631176,-0.0367523132538412,-0.0421115719936789,-0.0626121456873053,-0.0514668694762371,-0.0197740964143035,0.0291635786405682,-0.0482103284634784,-0.0252920366388305,-0.0685053819924831
"GSM518976",0.0234107631955686,0.0913106663013604,-0.0752690318447792,-0.016863884409052,0.121012298411673,0.0139797696964491,-0.0845288663627557,0.158563115524043,-0.031231306537504,-0.0197417948093254,-0.00451255228342125,-0.105601135195685,-0.0526452108565676,0.0808283085718834,-0.00664318776742279,0.0402062321205597,-0.029198911208689,-0.0745505309924588
"GSM518978",-0.0116522222756202,-0.00612531757870973,0.0985408127226238,-0.0176232823272976,-0.0339275458270676,-0.029671661223612,0.0734817845606506,-0.0356059773668191,-0.0598514394598117,0.128269612386209,0.0255256777212241,0.0554582857928427,0.01913298282509,-0.0152349048348324,-0.0785567942445446,-0.0638253674149159,-0.0665970067825544,0.0913694005054141
"GSM518980",-0.0607425279414953,0.0217739680066174,0.0805297151554986,-0.00335229784196018,0.0244823728223004,0.00293350633256619,0.0314042443314071,-0.0683718683438642,0.0489679361479479,0.0507744301369837,-0.0482634071948888,0.0218305769930604,-0.00989355664227337,-0.0435641274624773,0.00928237588008942,-0.0524027851469032,-0.0558075063227436,0.0393904437278002
"GSM518982",0.0639140148584952,0.00689260020190434,0.083205470867728,0.016484086164568,-0.0471255195384339,-0.0451572593120487,0.0863430036336279,-0.0884675342040435,-0.0369504915598203,0.0704362364251892,-0.0417300511733883,0.0139897365214748,0.012302177270949,0.0846533146579387,0.0561934642068687,0.028647765466743,-0.0670254225230998,0.103900823770734
"GSM518984",0.0297626101676238,0.0195561305966796,0.032998247166991,-0.0508364376316921,-0.0162378051229567,-0.0583386920721455,0.0848082856531783,-0.0521429678999086,0.0046971437826143,0.0685848937162849,-0.0497177597528243,0.0054558816258888,0.00737723148590504,0.0435198840761761,-0.0185795526362532,0.0145417695797184,-0.0472293094450568,0.0547150643019667
"GSM518986",-0.0322947547471638,0.0438693200092049,-0.0578787605463984,-0.0584362382054718,-0.00372427371552607,-0.0648119363823921,0.0217844616492027,0.0483517044469362,-0.0178501768757046,5.82084372173221e-05,-0.0247843946740965,-0.0165081537501386,-0.0286262071226134,-0.00381654992396664,0.0251320861618009,0.0812893332101541,-0.0132952547888399,-0.0345370346893961
"GSM518988",-0.0115324072063544,0.0477951121739089,-0.0179048824673933,0.0354874716089389,0.0284790509656716,-0.0481517156288742,0.0528501648273157,-0.0379333742758891,0.0629461019247626,0.0120957157199875,-0.0320723824194926,-0.0216762391411076,-0.0281932504100896,0.021598065451902,-0.0224899601042107,0.0375226408329359,-0.0371121721701895,-0.0313508202623434
"GSM518990",-0.0586186317377846,0.0552274032399024,-0.0103867495740518,-0.00481440483351264,0.039302328663698,0.00387935574988471,0.00629082832116577,-0.0342289340521435,0.0597253041198254,0.0684717461762803,-0.0529595094594309,0.00435532787421867,-0.0161341380979358,-0.0176812726263067,0.163950070178539,-0.12515591611055,-0.0495928067523539,-0.0610237485543413
"GSM518992",-0.00808788604668182,0.0466796645747592,-0.0258712559330981,0.00026714483117115,-0.00840282767182313,0.00298752191873244,0.0240181396135746,0.0293552644075775,-0.0611275238920248,-0.0144690830360111,-0.0108625775328407,-0.0410920971050972,-0.0185257251289698,0.0407449900772231,0.0426677342404609,0.0823255276120964,-0.0296885105305527,-0.046169530075012
"GSM518994",-0.0181959295280893,0.0561092238183985,-0.0267052288697737,-0.00475684470109253,0.018859100073133,-0.00830588679651343,-0.0138707357218967,-0.087614628058789,-0.0486923626402906,0.0642378342050565,-0.0139397018089446,-0.000622933435385124,-0.035029713830905,0.0278702330828357,-0.00105272429237525,0.0295863510375173,-0.0499018029050257,-0.0391876223820434
"GSM518996",-0.00912602133194995,0.0544835736002179,-0.0457985132144309,0.0158352596186045,0.0145900112025783,0.0113185255608937,0.0104564715963593,0.0168217876227915,-0.0673055851256207,-0.0397758326304213,-0.028007954048915,-0.0605764543658637,0.0511028095204344,0.0505549792555922,0.0746558934313477,0.054283077072677,-0.0223572739180972,-0.0533878639911545
"GSM518998",0.0294327411655038,0.040227622659374,-0.00614104483942916,0.0249665674474326,-0.0270369704018319,-0.0293766305883078,0.0166699333327552,-0.0429664593606809,-0.0491510017454341,0.016934845906069,0.0261860765381484,-0.0249365135137151,-0.0262925940204253,0.0791060477503569,-0.020536325185021,0.0374370545869841,-0.0357214060630182,0.0147657608250451
"GSM519000",-0.0506153405275162,0.0316579064857329,0.0288022430430367,0.0208818614291925,-0.0246436856153852,-0.0190079182326994,0.0267256159399422,-0.00493225043514976,-0.0499510016608017,0.0316941409088115,0.0750149268321777,0.0142687141163282,-0.0121772209675153,-0.0058041106795942,-0.00727746936540792,-0.00961000516237098,-0.0477880026427036,0.0196320422199756
"GSM519002",-0.0324557206644306,0.0547992403241684,-0.0474820474513888,0.00814093786712675,0.0134747427624151,-0.00681664530462408,-0.0596450359488525,0.0349282347628525,-0.0419920746468796,-0.0422809421033259,-0.0275011052342464,-0.0514634121526531,-0.0290082236845682,0.0109992329670845,-0.00449058319540097,0.0431960525411674,-0.0186957357333198,-0.0648457004641659
"GSM519004",-0.0110123312149849,0.0214893242281292,0.0823268024299937,0.0273729422709949,-0.0565135597071638,-0.0145713630922937,-0.0336075515866127,-0.0813299468534127,-0.0905319958227201,0.144218364037059,0.00462841992935991,0.0912082070635298,-0.0369689208405771,0.0124679093704157,0.0391618773317091,-0.0226662956218706,-0.0751979321662897,-0.0224730304151232
"GSM519006",-0.0370295629881889,0.0457262425617425,-0.0289086740298527,-0.0407347725641683,0.0691844441511744,0.000756750540909687,-0.00311928163420881,0.09767588856717,0.0848545414319859,-0.0251383623904208,-0.0251744489047415,-0.0390944818817118,-0.0333222473129883,-0.0247722519943258,0.00578247937871062,-0.0203779669896701,-0.00840878998090689,-0.0569825512767236
"GSM519008",0.018480517573131,0.0378852544300505,-0.0157397597700779,0.054748888523058,-0.0327986147469004,0.0310807755441333,0.0557873169271308,-0.023036207502567,-0.0919870724232183,0.0492443561341634,0.0318305468347015,0.00966252582286204,0.0444265350066165,0.0687791756690544,0.0009437546637875,0.0361082817055528,-0.0419019738575006,-0.0495730969028013
"GSM519010",0.0402631183745554,0.0522393119539831,-0.0663080422450364,-0.0479273610777634,0.0526453031976048,-0.00299485663384629,-0.0192633615388405,0.0612444628222889,0.0315029942889582,0.0264522577113419,0.0658752715250545,-0.0310936417808125,-0.0395194487942471,0.0547759416293237,-0.0182558872311073,0.0328959664845812,-0.0158201300897896,-0.063426761326705
"GSM519012",0.0187554566340058,0.0182224904295121,-0.0427298771144169,0.00496282509483653,-0.068415281701479,-0.0104687647384491,0.0353636142086649,0.00238871490229254,-0.0742053448386567,-0.0521752703519588,0.197545536516493,-0.0202624364413579,0.00737518282182815,0.0381206570005458,0.00711797894052617,0.0780306790700819,-0.016935105647135,-0.0396761248090862
"GSM519014",-0.0298562491958358,0.0525178611620198,-0.0243052415625436,-0.0284655553829118,-0.00431098656915064,-0.0248264416167707,-0.0182884036586831,-0.0349079746764869,0.0312143732437639,0.00879926206056263,-0.000171084226884429,-0.0141918030931015,-0.0457689038876364,0.0233169578686211,0.0166599088744205,0.0741008767627513,-0.0429548383890184,-0.0520104249940063
"GSM519016",-0.0468698952327087,0.048149467261231,-0.0734709085731067,-0.00473337198147452,0.0262094085873395,0.00612247847126379,-0.00488716337595035,-0.0416360322549817,0.0432799755208867,-0.0303546780076504,-0.0208219803762995,-0.0507650083890561,-0.0614122756008295,0.00645573336801487,0.768006170849456,0.0193668760391973,-0.0189574782097734,-0.0958724149132325
"GSM519018",-0.050243985047665,0.0188253484000939,0.0363399914827264,-0.012415844836146,-0.0635899067877094,-0.0229875329388383,-0.0576181235011244,-0.0990994689236931,0.0400723947221012,5.52968545256243e-05,0.00560548289271167,0.0264758258183016,-0.0308312529509466,-0.0133663005616028,0.159427547676904,-0.0324220686114856,-0.0368473596614226,-0.0123858564761519
"GSM519020",-0.0160048808873723,0.0238073114211846,0.0260425666061397,-0.0039621311261507,-0.0500698138533288,-0.00635759693805805,0.0246852368177389,-0.0375054982577057,-0.029411932832695,-0.0253799131866885,-0.00747409047266294,-0.0196959555179961,0.279647646747885,0.0217823613252745,0.00313465927578748,-0.0453903192382538,-0.0354748586428876,0.00481694110218356
"GSM519022",-0.100387955896692,0.0150345408234571,0.0212195974382484,-0.036654887482038,-0.00302442956291553,-0.0243829783477675,0.0440127236531285,0.0251386902946215,0.0042119965166408,0.0738293999383823,-0.0675931818667994,0.0553611882343087,0.0471177081783609,-0.0812044583173234,0.0259040173051636,-0.107756084871927,-0.0375181158439799,-0.0273517879938915
"GSM519024",-0.0209771683210174,0.059434697659277,-0.0198553983127461,-0.0109035489879021,0.0649189814634521,-0.00940008540190516,-0.042048319041145,-0.0215994101554518,-0.00456690929020757,0.0688290848343625,-0.0146203513185524,-0.0335981926043029,0.0196461935528704,0.027953006917014,0.0360617060020687,-0.0782525238950376,-0.0469175683663105,-0.0426215352028194
"GSM519026",-0.0486716844173725,0.0503469780429782,-0.00921515822197901,0.00694185946190232,0.0248824905671304,0.00158042070732658,-0.0371708010511652,0.0315751639176291,0.025094606916805,0.111918163709794,-0.0475990120057855,0.00218896061917623,0.0585358142176651,-0.00288979011372608,0.00578334533428551,-0.0825440472839901,-0.045492686781983,-0.0368522032232749
"GSM519028",-0.0654166144374459,0.0320380173387075,0.0699463226757836,-0.00726760734531882,-0.00282864593036611,0.0161538741567621,-0.0326179745536859,0.0453064011212159,0.00365183547281797,0.154736013684755,-0.0355907631110806,0.0459947905458361,0.0154095428708085,-0.029195874651371,-0.03253463675517,-0.118066275755193,-0.0699094422510625,0.0421109166849821
"GSM519030",-0.0523097634583318,0.0602929087219283,-0.0343572607463572,-0.0206920744294837,0.0227906049168408,-0.0198568341113729,-0.013731670251498,0.00400955041294475,0.0145902523433061,0.0283271628607861,-0.0548731337803445,0.00472687558852183,-0.0413508557936172,-0.0124908071552985,-0.00974315783362365,0.0087851394677496,-0.0334100003067893,-0.0731280851867075
"GSM519032",-0.0335009821508229,0.0278039805885579,0.0108165029924809,-0.0276981316527665,-0.0382090590301686,0.00859556837314128,-0.0449855952397075,-0.0171260058351424,-0.0785122899224216,-0.0655097839916337,0.126657743486162,-0.02309298434722,-0.00277650921281807,0.0142339293355648,-0.0534994046996116,-0.026403911797071,-0.0298700086260873,-0.00322178552908753
"GSM519034",-0.0208215183456955,0.0433302613652129,0.0126170602833243,-0.00640540610600945,-0.0111451835599041,-0.0195526877839638,-0.0648263580516046,-0.0712113852404561,-0.043867055289579,-0.0392997854081879,-0.0180878216323768,-0.0339425257087421,-0.00261376301225162,0.029158128213566,0.00787524497221498,-0.04845343977129,-0.0395748824953311,-0.0202458062705197
"GSM519036",-0.0270297914633791,0.0389009181806232,0.0139447652835566,0.0682661505995435,0.0881963386448145,0.0414653305586698,-0.00488314022125709,0.0109852064819204,-0.052422134606484,0.0492060614025562,-0.0302778206313494,-0.0453489549338355,-0.034902419308627,0.00652680534389028,0.0017087803895332,-0.238367109978785,-0.0308807896061981,-0.0714655456896616
"GSM519038",-0.0215027619580893,0.0327059030130955,0.00860364938723235,-0.0151726252634409,-0.0124597191836133,0.0319476886745222,-0.0366197956409086,-0.0198736209265806,-0.0405667986002475,-0.02056584198779,-0.0551046919561731,-0.0102969204664329,0.120276959110877,0.0103946530872401,-0.0100599923092044,-0.00645737004168498,-0.0348356519546398,-0.0257372305236787
"GSM519040",-0.0047646441529729,0.0507094814494327,-0.0670443481799983,0.00371790023227213,0.0326653012264647,-0.00228119890838145,-0.0537459039007869,0.0741373642550005,-0.00508825815522181,-0.0386299862910914,-0.0013249583755309,-0.0498950941603574,-0.0448575499452595,0.0347007326054129,0.000760931911914958,0.0380634707355959,-0.014981500604478,-0.0644519150123686
"GSM519042",0.0174132747140487,0.0440698017946799,-0.0479512634811497,-0.00689137054896856,-0.00600641387537588,-0.0139719175961549,-0.0318298791609792,-0.000338138480519464,-0.0379446447619463,0.0279746006857002,-0.0543629702110802,-0.00213856835074616,-0.00632415006807034,0.043509595085086,-0.0388940119484173,0.00840798648175365,-0.019252046412107,-0.0469927250134361
"GSM519044",-0.0409704126099294,0.0486733080049823,-0.0242375442155497,0.187548305410398,0.0227913012143375,0.253397687302021,-0.0954954019223301,-0.0380000839437281,-0.00178334426976878,-0.00817826044293973,-0.0033625661371762,-0.0305904190696279,-0.0226842377046201,0.0011897159106335,-0.0335611612576423,-0.0163194836670862,-0.0306846749328202,-0.0497548780049889
"GSM519046",-0.0700814510466219,0.026935224016094,0.00445837525759154,-0.0291667813427936,-0.0409396021833101,-0.0165198233034081,-0.0131341823768725,-0.0113930443923362,-0.0347477964685751,0.0368512536814414,-0.0698076784269123,0.0353558110499941,0.159874523057429,-0.0447265322612598,0.00523403055990579,0.0153309104568768,-0.0416540906090693,-0.0273778904701194
"GSM519048",-0.0847560624172804,0.0199178411468413,0.058753685481835,0.0104855841937764,-0.0558588696554592,0.0100825632266654,-0.0161891658241082,0.0244472553110667,-0.0554549575222304,-0.0325725661405971,-0.0194449749644574,0.0116129840951542,-0.0097538295306251,-0.0491842506709358,-0.0130802603987731,0.0246832960127086,-0.0440722442185582,-0.0103202353413074
"GSM519050",-0.00193916283039289,0.0547640805373522,-0.0458553984930421,0.0980050952970491,0.103449797599879,0.0554128644356147,0.0145786475094755,-0.00716085525016979,-0.00546892565013412,0.0150327699690147,-0.020367783023066,-0.0877968032977905,-0.0128992386167577,0.0205727900516693,-0.0181593318029814,0.0194918136685068,-0.0303426106723569,-0.0768672071272628
"GSM519052",-0.02974049545963,0.0525534241195935,-0.0170443823022585,0.000675264366138019,0.0099911926882538,-0.0222725446073215,0.0447444800436015,-0.00418402268261557,0.00866633031413536,-0.00227276871086371,-0.0285566115022091,-0.0375749477943589,-0.0238623995952509,0.0182523641230155,-0.0303114811339651,0.0746829844300984,-0.031949000774824,-0.030435844964879
"GSM519054",-0.0534738953802603,0.0459114575441276,-0.00104632160207431,0.0591304072570902,-0.00211672775126096,0.0347542017213305,0.0263214606879441,-0.0249210016246667,0.0124624698515432,0.017334155639098,-0.0248952320601664,-0.0129781607936312,0.107484036597655,-0.00795084803262002,-0.00223517898277874,0.0559846671835408,-0.0393256935161871,-0.052987781790378
"GSM519056",-0.0390935912143198,0.0419475899222186,-0.00275322181987179,-0.0443381136582972,0.0163042719828445,0.0333909109823524,0.0709285851672859,-0.0420074720527205,0.0545403156229665,0.00158689339864064,0.0463015907046918,-0.0577215998625309,0.00961525761843667,0.00442973659398543,-0.0288576326447561,0.0579728120853804,-0.0381075952207404,0.00493453382120259
"GSM519058",-0.119601087683852,-0.0209754348833585,0.131790226449744,-0.0290533353470349,-0.110862856929357,-0.0340267224440427,0.218472448432276,-0.0618474721594664,-0.0100930490947505,0.0229013786542652,-0.0486740970884852,0.0619763604070987,0.0649178515664365,-0.103547397615502,0.106587874642577,-0.0410182570575513,-0.0580059298900936,0.0976872124483965
"GSM519060",-0.0661008947947194,0.0169086309906578,0.021083013710338,-0.0330260835248012,-0.0232275355996712,-0.0188866346343265,0.103527256473518,0.020621317928631,-0.0232318738683166,-0.0247859119896912,-0.0543808020840559,-0.0366439289159969,0.0511914708991445,-0.0374539923846979,0.0480772720723187,0.00703355396323263,-0.0304382559864336,0.00599906039375408
"GSM519062",-0.0716916038135797,0.00246644379839878,0.0687180120784252,0.034214515408355,-0.0835789498581856,0.0125714941628299,0.0565058107650919,0.012600565811029,-0.0560330069902051,0.0118276256820065,-0.0435364028982921,0.0299804451289999,0.0778875180035187,-0.0371503567264551,0.00192384366093833,-0.00774627409168749,-0.0377455179929332,0.00186471846427415
"GSM519064",-0.0502721557089065,0.035211248319681,-0.0316743365120599,-0.0175254813062727,-0.00715516085693118,-0.00952390892619405,0.0611388261762074,0.119399608106758,-0.0230702188591681,0.037710629585342,-0.0115107787770551,-0.000734024278371344,-0.0257567729357046,-0.017990261768329,-0.000996378249469296,0.0674081537590909,-0.0284949694691206,-0.0389050737332747
"GSM519066",0.0246127200849926,0.0354077559283083,-0.0113313439814317,0.0376443386003163,-0.0399918417177533,0.0404772705749929,-0.0179236987120916,-0.0175737399967773,-0.0656555371991197,0.0179353990944927,0.00061257319464367,-0.0117755789927125,-0.0296537035239971,0.0702692782154607,-0.0140224047530068,0.0213762776922592,-0.0462510715615035,-0.0513206164798932
"GSM519068",-0.0236336713946812,0.0474600195566212,-0.0389171926547547,0.00233799656111802,0.00772032269851157,-0.00228951745105307,-0.00538894164248384,-0.0338160780441461,0.0217854722564442,-0.0033663970689242,-0.034392436949991,-0.0170499550236505,-0.0309290526769557,0.0136296296165199,-0.0440208921155582,0.0256748920176173,-0.0286934305017322,-0.0456252339911844
"GSM519070",-0.139116962069863,0.0231821205610468,-0.0127561937626034,0.0207990269605467,0.00381631613243377,0.0234894673998423,0.245163554577335,-0.000557094516395836,-0.003211962133292,0.020043096372971,-0.0451029015228971,0.0133755720830893,0.0288579857283043,-0.120411117395991,0.111963765943805,-0.0243496449733667,-0.0137725586248455,-0.00334444085993411
"GSM519072",-0.00719273361411555,0.0200324374149114,0.0244786883416503,0.18831879435777,-0.00153157089377542,0.0782373475921864,0.0896805582030766,-0.04635198159654,0.0303548350995785,-0.0104976822803655,-0.0136383867223424,-0.0608761979439014,0.0321294913715301,0.0175624235421345,-0.0479064021298179,-0.0101420275750003,-0.039943942682129,0.00965568190621496
"GSM519074",-0.0920127470835948,0.000758753479624434,0.0943023185793663,-0.00904108165962101,-0.0608437356357211,-0.00641427005930177,0.0845367723135796,-0.044372332312658,-0.0121623472792805,-0.0109032805974087,-0.022602384680343,0.0161726353318004,0.0517858912061645,-0.0738864215553277,0.0296133453693843,-0.0220090562967657,-0.047104976039323,0.0104972376042224
"GSM519076",-0.0470789479107407,-0.0241360030608145,0.169753858183836,0.00265207012274595,-0.11150949500047,0.0230982364923469,0.0912081239834,-0.0576956817031471,-0.110702014250332,0.0802481391016518,-0.0488711657461994,0.0466045749345467,0.03295827277565,-0.0225431944346102,0.0395510056428064,-0.0391926141700176,-0.0907735613741193,0.0464977803646876
"GSM519078",-0.0294891194101898,0.0165677336188819,-0.0204982044015872,0.00817010009090972,-0.0399511090948628,-0.0123824096648925,0.0830066394818958,-0.0430066840722793,-0.0646632920952106,-0.0164854462446621,-0.0482536791390908,0.000926104141059302,0.00407120387291465,-0.00449012358069899,0.0514584487099369,0.0322088965258301,-0.0217464330251901,-0.0307582821058355
"GSM519080",-0.0595801694902417,-0.00626465746843314,0.0931216941097587,0.0638746954162402,-0.110740654733866,0.0670825252905376,0.126753878872032,-0.0562427498504334,-0.114063800365621,0.0342801135614299,-0.064498633646943,0.0482413316090031,0.0485401529795128,-0.0195546206410446,0.025788528585781,-0.0400931018428887,-0.0644537011416434,-0.011085094311915
"GSM519082",-0.0318197855966272,0.0301289212497485,0.0226797294666924,0.0496421573966659,0.0161239638927959,0.00407443797704178,0.111388803666547,0.00388329369715132,-0.055025798569833,-0.00968725904203137,-0.0363466240496592,-0.0715650173156429,0.0366033728994773,0.00930224787394404,0.0495064560639821,-0.0195865770968151,-0.0466287253581549,0.00232073313888343
"GSM518746",-0.00970201014242876,-0.0699705025044121,0.0316513081611775,-0.000912083912718612,-0.0553413478390019,-0.0120742047541888,-0.0251000414575912,0.00852673240379168,-0.0179332186284303,-0.0571405738094913,0.176431884742184,0.044484892434956,-0.0138543243534343,-0.0755215409600688,0.037780322847366,-0.00815667968453606,0.0490920114673049,0.0909868207520674
"GSM518747",0.0510459142138952,-0.0573374362457036,-0.0686372548198576,-0.00850188171878927,0.0234227608937128,0.0185080107692208,0.0323972089377584,0.0203186647082934,0.109917364830162,-0.106732636215887,0.209133355042267,-0.0309182376790747,-0.0270841271590668,-0.0071573908544128,0.0107286323501748,0.0152655603310637,0.0960072949924519,-0.0137198978746707
"GSM518749",-0.0250255321521911,-0.0830050160247023,0.0714967703344849,0.041781683192212,-0.050776257788609,0.0395029269774164,-0.0343137029290267,-0.0381027749688477,0.0676064385555833,-0.042041247034058,-0.00281870673789715,0.0552377708599295,0.00520744106856868,-0.0883646796466294,0.0539815427904954,0.0207794442858571,0.0444551434738633,0.0997480543837835
"GSM518751",0.0674937043546272,-0.0722619521951772,0.00604146426035335,-0.0725355878230392,-0.0815891614935768,-0.0398252026640776,0.0151896725750241,-0.0616584071603409,0.0729475455625071,0.120985237564147,-0.0194175409011214,0.14086338269691,-0.0236009896482115,-0.0200497503051274,0.00718774081236901,0.109226057009992,0.0329232486966036,0.0326400263085589
"GSM518752",-0.00658452732112185,-0.100142485256118,0.0310486293154266,0.0320884977204638,-0.0322162758065323,0.0287745436048424,-0.0245269196712244,-0.0469243167692113,0.0987670090717926,-0.080816705805543,0.160552089664768,0.0142459746602291,-0.00267543057547819,-0.0774734371828603,0.0147645247474696,0.0495595735626329,0.0905176739260236,0.016796313458919
"GSM518756",0.0521323742939087,-0.053130183039841,-0.0216710699281383,0.00431858192257179,0.0386164090123942,-0.01468382866247,-0.0442445439746229,-0.0311007565798407,0.00324803447810988,-0.0648292781114763,0.0775027127082752,-0.0347578162848226,-0.0153083289829373,-0.00252606560705807,0.0229844084692989,-0.0238776403373729,0.0838098761851433,0.00805734739648672
"GSM518759",0.0372715116869181,-0.0765799722925675,0.093928023460642,0.0268441918167139,-0.132548687394014,0.000362122405987904,-0.0298189010446999,-0.0711916949303305,-0.0787407793179861,-0.0510615000093703,-0.0132456427992916,0.0523360019452056,0.00727835373771146,-0.0155698914761351,0.0393474338191539,0.0213700838718842,0.0126072871213536,0.0396870948413491
"GSM518760",-0.0523961588488051,-0.0459535389977242,0.0164511960893078,0.0141076930582202,-0.00222390813067031,-0.0319941619576407,-0.0331278335509943,-0.071990747344543,0.0201265076306889,0.0435504009361275,0.091224006397248,0.0552595459525525,-0.0211057753953131,-0.0870851751731032,-0.0180883983837301,0.0727490435197308,0.0494098100900127,0.061952265780826
"GSM518761",0.0396028516236303,-0.0555441299919258,-0.0211017732867418,-0.0417483778857135,-0.0209478208100951,-0.0201518702926723,-0.0384806680794893,0.00713083567628943,0.0393896921417417,0.0169066921340853,-0.0128352498621696,0.0602527359914361,-0.0308818838709264,-0.0232412600676849,-0.031994226888298,0.0456037921411101,0.0623947436392588,0.00587975556262514
"GSM518763",0.000716917163125104,-0.0630258282634366,-0.0406921211243363,0.060593261887471,-0.0130820141596006,0.0388624284126412,-0.0143857328758173,0.0311629705945003,0.0405757511152216,-0.0641323269222019,-0.0126181026601153,0.0188607673276466,-0.0297059817274388,-0.0520071543367442,0.0651331586926431,0.0262731063332914,0.085591316256602,-0.015383868396283
"GSM518765",0.00513229885914693,-0.0628261334490924,0.00267758527509905,0.0156720119220818,-0.0305436955300877,0.00138983706957221,-0.027454332880795,-0.0439434008208042,0.105764811989541,-0.0925192729876694,-0.0120557377764558,-0.017757639852512,-0.00937721146848876,-0.0482086393847496,0.00529479249741855,0.111390235957424,0.0656210140844466,0.139800942093766
"GSM518768",0.03804859073142,-0.05668684308686,0.0138338078234131,-0.0140184684128439,-0.0335538129061932,-0.00553317393022258,-0.0443769747069959,-0.0492683101287451,0.0571927267749701,-0.0587678200956935,0.0455275527363495,0.0204485201101805,-0.0193784497500836,-0.0028996144433237,-0.0159851631607519,0.053552044543488,0.053738928701965,0.0505138516387475
"GSM518769",0.0380285918936566,-0.0737817865056654,-0.0508956350854003,0.0261165125742173,-0.012624746727126,0.0289235894909732,-0.0174929501958325,0.127293130219112,-0.0149257462127665,-0.0682683738555515,-0.0273148345244656,0.0139245691483084,-0.0156972650671225,-0.0280476710855165,-0.0762178475073854,0.0699891664201314,0.101803634569336,-0.0156889467670492
"GSM518770",0.0251546919381357,-0.0481278290795709,-0.0418432823722213,0.032315803879134,0.00472143453336563,0.0185280155317369,-0.0586638005465557,0.0126239381820931,0.0588975354124145,-0.0706246664989574,-0.0161296599754248,0.011939077913948,-0.0261767897967651,-0.0287958619426594,-0.0140281916825365,0.00429936907294537,0.0748565331731087,-0.0168494981028906
"GSM518771",0.0242082546081283,-0.0746561126784111,0.0575666105435679,0.00543126881616538,-0.0549421049615829,0.0137131396487481,-0.0449385271281973,-0.000199921219595019,-0.0217848139942618,-0.0445884520621568,-0.00527205372095984,0.0345111224619637,-0.00254120730286099,-0.0291522811915876,-0.00521689107372915,0.0347655545761561,0.0448783518299326,0.0764520114550924
"GSM518772",-0.0444018379889481,-0.108306038622663,0.0392221462360955,0.0404873645312953,-0.0554813858279615,0.00534181310100752,0.0698313275444046,-0.0215253805397084,0.119139467169678,-0.115756423644202,0.00445840666536153,0.0300514886296904,0.0284945552766476,-0.127724771200011,0.0172338226096817,0.00309664690384746,0.0746047601527791,0.0854752695962746
"GSM518773",0.0381989582903251,-0.0442656252858836,-0.0702457073944706,0.057989455189478,0.00343480215057292,0.858208071573785,-0.057835421307389,-0.0422976892393105,-0.0277562146436579,-0.132079070864093,0.116414521450433,-0.0434292213979298,-0.0363375273246694,-0.0131339838718249,-0.0186854448695924,0.00795899958779468,0.0733858348959894,-0.018949191751806
"GSM518774",0.0573698821784212,-0.0586560944354181,0.0376003655125754,-0.00447577843893674,-0.0763321811892652,-0.0226774188834929,-0.0319206638947929,-0.0789223278011272,0.0884674502156878,-0.0478764690001375,-0.0314879102152973,0.0435291474521144,-0.00693585589054919,0.00789428913235556,-0.00274854159565341,0.0323599527073856,0.026055083825429,0.0875805703495251
"GSM518775",0.0768369205496433,-0.0408037121008242,-0.0397267043755687,-0.0136694129042252,0.0311028183442529,-0.0142285729662206,-0.0676401318178469,0.0264887492944465,0.0549499822208028,-0.00048943533974092,0.113228738430824,-0.0100808639813831,-0.0329228338076178,0.00722828730987655,0.0155567521962599,-0.0239887253506203,0.074419995889782,-0.0254570371746264
"GSM518781",0.0471469062653335,-0.057853556360369,-0.0144183556011508,-0.0321000815336036,-0.0305181916956999,-0.0749282381029533,-0.00646597545747889,0.0610980378968503,0.0130472526286953,-0.0337551494619724,0.00492933091999434,0.0502687995253952,-0.0231136024664213,-0.0198648030087811,-0.00249175110668599,-0.0181078533036681,0.055751708985436,0.0195817338738431
"GSM518782",0.0436887197690577,-0.033613166800424,-0.0440404116297442,-0.000707908688602535,0.0531653875722167,-0.0192143931186679,-0.06628779550411,0.0538507896541757,0.0730583326306124,-0.0690653429603125,-0.0264204959982617,-0.0476845654382021,-0.0205186544698902,0.00877897625861145,-0.0235774055843204,0.0510281886104618,0.0784236779045746,0.0164606823810625
"GSM518783",0.0117715864519553,-0.113103605030824,0.0959737252891298,-0.00685748381658837,-0.0882113247733748,-0.0315948346326082,0.0270203450519459,-0.0207622445166275,-0.0703270742059878,-0.0425929809300738,0.0323818528603586,0.0590789133081527,0.04364871036958,-0.0520121771153702,-0.0271677566771624,0.0803255634469502,0.0485295694148413,0.230356615293765
